state,incidentType,expectedResourceLevel,disasterCategory,durationClass,durationDays,declarationDelayDays,fyDeclared,ihProgramDeclared,paProgramDeclared,hmProgramDeclared,expectedResourceScore,missionAssignmentCount,uniqueAgencyCount,uniqueMaTypeCount,uniquePriorityCount,responseComplexityScore,missionDensity,agencyDensity,stage1_funded_prediction,ml_base_prediction,true_funding,totalObligatedFunding
ND,Flood,High,Weather,Long,38,83,2019,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Flood,High,Weather,Long,127,12,2019,True,True,True,4,95,12,2,2,1140,0.7480314960629921,0.09448818897637795,1,10458500.0,11449573.25,11449573.25
NE,Flood,High,Weather,Long,19,96,2019,False,True,True,4,4,1,1,1,4,0.2105263157894737,0.05263157894736842,1,53747.125,50799.88,50799.88
NH,Severe Storm,Medium-High,Weather,Short,1,35,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Flood,High,Weather,Short,2,49,2019,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OH,Flood,High,Weather,Medium,8,62,2019,False,True,True,4,11,3,1,2,33,1.375,0.375,1,1194105.1,1323556.17,1323556.17
OH,Tornado,Medium-High,Weather,Short,2,22,2019,True,True,True,3,12,3,1,2,36,6.0,1.5,1,339228.53,370101.42,370101.42
OK,Severe Storm,Medium-High,Weather,Long,33,25,2019,True,True,True,3,36,7,1,2,252,1.090909090909091,0.2121212121212121,1,2269979.0,2736014.07,2736014.07
OK,Severe Storm,Medium-High,Weather,Short,1,73,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Long,33,92,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OR,Severe Storm,Medium-High,Weather,Short,3,68,2019,False,True,True,3,18,4,1,1,72,6.0,1.333333333333333,1,569251.8,555614.71,555614.71
OR,Flood,High,Weather,Long,15,94,2019,False,True,True,4,4,1,1,2,4,0.2666666666666667,0.06666666666666667,1,4741.1406,20309.26,20309.26
PA,Severe Storm,Medium-High,Weather,Medium,5,109,2019,False,True,True,3,16,4,1,1,64,3.2,0.8,1,796401.56,765152.25,765152.25
SC,Hurricane,Very High,Weather,Medium,6,30,2019,False,True,True,5,5,1,1,2,5,0.8333333333333334,0.1666666666666667,1,5070.8154,5052.17,5052.17
SD,Flood,High,Weather,Long,44,86,2019,True,True,True,4,23,5,1,2,115,0.5227272727272727,0.1136363636363636,1,515105.12,2102279.9,2102279.9
SD,Severe Storm,Medium-High,Weather,Long,13,99,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SD,Flood,High,Weather,Long,17,125,2019,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TN,Flood,High,Weather,Long,39,57,2019,False,True,True,4,9,2,1,2,18,0.2307692307692308,0.05128205128205128,1,16940.865,7523.880000000005,7523.880000000005
TX,Flood,High,Weather,Long,53,168,2019,False,True,True,4,3,1,1,1,3,0.05660377358490566,0.01886792452830189,1,513136.06,736916.44,736916.44
TX,Flood,High,Weather,Short,1,23,2019,True,False,True,4,3,1,1,1,3,3.0,1.0,0,0.0,0.0,0.0
VA,Hurricane,Very High,Weather,Long,13,37,2019,False,True,True,5,12,2,1,1,24,0.9230769230769231,0.1538461538461539,1,137687.92,134642.39,134642.39
VA,Hurricane,Very High,Weather,Medium,7,70,2019,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VT,Flood,High,Weather,Short,0,60,2019,False,True,True,4,14,2,1,1,28,0.0,0.0,1,135541.75,119184.49,119184.49
WA,Severe Storm,Medium-High,Weather,Long,14,84,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WI,Flood,High,Weather,Long,28,62,2019,True,True,True,4,18,4,1,2,72,0.6428571428571429,0.1428571428571428,1,1697046.2,1517195.26,1517195.26
WI,Flood,High,Weather,Short,2,40,2019,False,True,True,4,20,5,1,2,100,10.0,2.5,1,901813.3,1475289.15,1475289.15
WV,Flood,High,Weather,Short,1,34,2019,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Biological,Medium,Unknown,Long,1207,80,2020,True,True,True,2,128,11,2,4,1408,0.1060480530240265,0.009113504556752278,1,21821972.0,13667603.58,13667603.58
AL,Biological,Medium,Unknown,Long,1207,69,2020,True,True,True,2,94,12,2,4,1128,0.07787903893951947,0.009942004971002486,1,33518948.0,33657741.17,33657741.17
AL,Severe Storm,Medium-High,Weather,Long,30,106,2020,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
